review,rating
"brilliant brilliant hotel, star star, stayed nights mid-week city break issue flickering light sorted 24hrs mentioning it.as people mentioned not believe bad reviews perfect travelling couples need decent room base.i recommended hotel work customer services real impression takes doing,  ",4.60469506037175
"just, harbour plaza 10 nights holiday trip.the hotel beautiful lobby not really big impressive.concierge ceck-in valet service best.the food restaurant fantastic, stayed superior room garden wiev big really clean furnished, size rooms not usual size chinese hotel room, big beds comfortables, housekeeping helpful efficent, entire hotel really really clean, inside bathroom ok cleanliness furniture shower complimentary bath set, floor 21.st floor deck pool not big faboulous wiev magnificent victoria harbour, food served pool bar fine maybe little bit expensive, pool wall glass able open eyes water unbelievable skyline hong kong, fitness center equipped breathtaking wiev pool, waiting, harbour plaza,  ",4.847438672365041
"pains not recommend place used think best-run independent hotels sf, stayed business times recommended friends associates surprise birthday party wife booked rooms parents best friends weekend happy stays argent couple years definitely not going, place starting look feel run service especially desk staff borderline rude, time happened willing second chance past history incidents happened month decided, n't appreciate make reservation non-smoking room w/ king bed available smoking rooms w/ 2 twins blamed booked orbitz travelocity wo n't using sites anymore, apparently book aggregator web site hotel does n't care asked does n't care spent thousands previously,  ",1.6297905526249425
"nothing memorable no complaints close train station basic room nothing fancy, hotels area, lots places grab bite mcdonalds wanting, easy walk places florence, easy bus free map tourist info train station, place clean comfortable, good reasonably priced place,  ",2.5631859755483766
"friendly staff helpful concierge great location spent 4 days new orleans, recommendation site stayed homewood suites, centrally located, staff friendly willing assit, concierge tremondous help finding restaurant event planning, breakfast hotel couple mornings great, rooms spacious clean, checked sunday morning flight n't till late evening, hotel kind bags n't carry arrangements taxi airport, best room rate far reasonable, ask,  ",4.922930275943457
"fantastic just returned lti partner honest reading reviews dreading going, writing truth..the hotel consists german/americans french, grounds beautiful maintained high standard pool huge recommend getting early reserve towel pool 12 gone half used, beach world shops 5 min walk away.the room wonderful really spacey cleaned everyday fridge re-stocked needed including 4 litres water fizzy, activity__Ç_é_ staffs ok apart rude un-helpful suspected fact thought spoilt english rich kids actually saved months, hire beach towels apparently volley ball etc.the reception staffs hour flight impressed honest goes holiday staff food really concerned fine spoke rep told hotel problem sorted christmas big worry lifted, different ranges choose, recommend pizza bbq, waiters really friendly appreciate attempted use spanish general hotel yes recommend,  ",4.7875407186468735
"best hotel central beijing regent favorite hotel central beijing, rooms significantly larger peninsula, exercise facility best hotel visited asia, tourist sites 15-20 minute walk, subway stop adjacent hotel, main shopping area 5 minutes away cross busy intersection not problem, staff hotel friendly, helpful concierges spoke somewhat better english, definitely stay visit beijing,  ",4.836540409756525
"not nice little reason spend night hotel unless early morning flight n't want crack dawn, guests airline crew obviously convenient, compared hotels china hotel 3-star 4-star paid 4-star prices, ok n't expect, apart foyer low ceilings narrow corridors generally uninviting ambiance, room fairly small basic bathroom seen better days, no double glazing meant window needed closed flights going directly overhead did appear stop overnight, maintenance poor removed paper cover glass tumbler lucky not cut tumbler shattered maybe previous customer broken tumbler replaced cover checked, time think prefer stay bit earlier, stay worth making time stroll village just outside gates hotel antidote skyscrapers bright lights beijing,  ",1.9356394734691866
"did n't maid n't want re-write positive reviews place great food way average staff wonderful location fabulous, want rave maid sevice, unlike previous poster different maid experiece.one day coming beach rooms not cleaned, immediately called desk, quickly sent 2 maids rooms 30 minutes, gave extra tip, certainly good service.what happened later stay truly execptional, departure day 10 minutes beofre bus leave teenage daughter realized left pruse ipod room, sprinted room, course cleaned emptied readied guests, just head lobby maid came running ipod purse hands big smile face.i not comment person things stolen room experience just opposite, truly great place plan return spring, n't hesitate book vacation,  ",3.600973367091175
"happy 39th great experiance diamant hotel canberra throught try sydney hotel, hotel gave looking hotel, warm approach arrived feel happy start great 39th birthday, room state art bed comfortable, resturants coffee shops bars hotel great position, staying wife 40th,  ",4.864781040336519
"okay issues husband just got 10 day stay majestic 3-12. start saying resort grounds maintained pool beach amazing, food average, buffets pretty standard offer food pretty daily, husband hibacchi best meal nicest service, la carte enjoyed steak house, seafood horrible, breakfast morning nice just want, standard suite does not include room service mention night resort ill unable dinner, husband went italian buffet asked able bring piece bread unable make meal told no, instead told order room service interesting time restaurant noticed people taking plate fulls food right stopped, little fact considering price paid place gone inclusive didnt care took food, upset told husband going search majestic mike read, husband told believes mike told bring bread, rooms spacious loved balcony, given lovely room overlooked pool small ocean view, problem bugs expected brought food room let set tons ants spiders, expected given climate little, not good thing husband terrible fear ants especially bed night, bed nice king size enjoy hard mattress think mats husbands definite dip started right middle, plenty pillows help make hard bed dont care, thing pillows dont make sheets dont fit bed came meant morning sleeping plastic cover, mattress felt like toddler urinate bed, air got cold lights room, balcony light went night didnt making lack light inside killing good nights rest, didnt mind open concept, toilet stall does door gives visual privacy yes hear things, couple bound hear things eventually right lol, entertainment staff great, days didnt want plenty space, spot shade no matter time day hotel sold visit, beach awesome sand reminds bermuda, rented snorkeling gear thats included stay dont flippers unless pay snorkeling excursion happened, blast trip hours probably best trip, day walked way beach saw cop automatic weapon escorting locals beach not unusual caribbean opinion, expensive make sure pack need, forgot tums got small bottle minimarket 10, expensive day buying photo taken overheard couple asking purchase disposable camera 45, needless say left making purchase, bought gifts vendors set caribbean street able talk little consider prices got bargain means, got painting 45 bought girl said wrapping took completely frame handed rolled canvas, noticed given painting way sale including frame picture mounted, oh nice im sure work hard money didnt say, guess list place star not agree rating, think great place families spring breakers not looking luxury great food.staff great cared, busy asked things given, tipped regardless niceness, read little employees make leaves spot heart, noticed male employees approaced females dates later evening single women looking stella got groove type affair im sure majestic.now stuff didnt use evaulate opinion hotel things liked know going dr. poor country lots run places pass way hotel, doesnt happy atmosphere caribbean, scenery lacks greatly, not flowers things line, advised airport nightmare fly home, flying class usair sets people waited 30 minutes people come flag 20 taken, mind entire time waiting yelling people coach line come flying philadelphia, finally went right just told ticket printed wasnt going watch pay way line, im not sure transfer picked 12:30 originally told 12:00 didnt airport 1:45 flight leaving 3. said probably worst vacation gone start finish, just opinion traveled greatly expecting classier, perfectly suitable resort plenty not located dr budget friendly trip guess like line good true,  ",1.911638741761476
"amazing hotel stayed hotel girlfriend april 2008 celebrate birthday, check-in swift got key room 703. arrival room discovered nice surprise upgraded asked told hotel quite suites hotel, read review specifics, watching sunset private jacuzzi whilst drinking cava birthday brilliant.the staff desk amazing, restaurants recommended brilliant willing point directions highlight things map, definitely vincci arena stay barcelona, no doubts,  ",4.8783242781550795
"not good hotel theb staff un-helpfull make remarks laugh, rooms not booked, bathroom smelt sewer, hotel desperate need decorating updating,  ",0.8970659560720171
"just expect just returned brouwer thought write comments, party couples late fourties, hotel exactly expect amsterdam charming clean close night life certainly not busy yes sure girls windows close n't expected, good walk round thought area far nicest busy wanted laid wanted, certainly reccommend hotel amsterdam, course flash pardon pun,  ",4.642539196473612
"hotel rex great choice, just returned 2 night stay beautiful boutique hotel rex san francisco, n't chosen better hotel, location perfect hotel heart union square, able catch cable car trolly bus 1 block door hotel.from moment reservations staff exceptional, individual staff member treated guests hotel, extremely attentive courtious way make sure happy, hotel immaculate, rooms spacious extremely comfortable tastefully decorated, quiet.we happy ended choosing hotel rex opposed bigger stuffier hotels city, head san francisco surely stay hotel rex,  ",4.531620523424536
"nice hotel arrived hotel thought god fantastic reception service little slow booking mas card make booking pretty fast.we takin hotel room great standerd room nice bathroom living area, thing little putting room 15 min walk beach train golf caddies need go.the meals great staff friendly.tip good service.sarah reed,  ",4.6365116976976575
"soooo wanted love hotel did n't hotel going far removed mess waikiki close want spend afternoon evening idyllic location small calm beautiful beach large rooms incredible views ocean legendary reputation understated elegance service, exactly looking hotel visit oahu, deliberately avoided oahu years thinking entire island combination miami beach la, north shore kauai princeville hotel big island seasons hualalai typical choices islands resorts years, kahala reasonable similar option oahu, read concern mixed reviews website kahala thought try nonetheless, option halekulani sits heart worst traffic construction chaos hawaiian islands, sliver beach disappears high tide.we desperately wanted love kahala, end major disappointment, service fabulous check-in impossibly quick valets incredibly helpful staff, setting beach hotel wonderful, big disappointment, remember hotel built 1964. hotel designs guest priorities completely different, design flow resort completely flawed, seen hotel parking garage sits oceanfront hotel rooms set overlooking porte cochere, hear mufflers accelerating cars night long not waves crashing surf, hotel rooms probably 20 years past prime, entire room smelled strong mildew burn incense night tolerate odor, ceilings stained nasty mold near a/c vent wood furniture dinged chipped flooring stained worn mattress hard lumpy, think idea, negative comment read website condition hotel accurate, best possible solution, sell property seasons let bull-doze entire resort.you know hotel middle major work roof course notified check-in not make reservation, forget enjoying quiet morning afternoon room balcony door open sitting tiny pool, know kahala area southern-most location oahu gets exposed far wind clouds parts honolulu particularly waikiki, night walking warm sun gentle seabreeze hilton village waikiki 5:00 p.m. return tropical storm-level trade winds sunshine blocked buildings afternoon clouds minutes later kahala, hotel windy felt 10-15 degrees cooler waikiki especially trades kick afternoon, beginning understand people choose stay waikiki parts island, know hotel hosts probably 3-5 weddings day prepared noisy receptions night hear room slider closed said did n't decent alternative kahala, not sure stay return oahu, absolutely loved island eastern shore mountains incredibly beautiful snorkeling hanauma bay amazing experience drive north shore serene beautiful, just n't expect near seasons-level resort oahu unfortunate, hoping buy kahala someday soon fix,  ",1.7453704378503152
"ah so-so sheraton pretty average overall, lots rules pool sauna area closes 10pm airport hotel relaxing services nice just arriving long flight 10pm.the rooms amenities average little average price hotel commands, bars downstairs looked like place time kill flight good hang, n't expect extra hotel exactly reserve regardless starwood status,  ",1.9483227575023847
"great stay hilton garden inn stayed hilton garden inn april 9-12 brief vacation, hotel rooms clean staff quite helpful, cheap rate hilton website 84, 20 minute walk heart french quarter 6-8 cab ride, hotel located arts warehouse district home galleries great restaurant including emeril easy walk convention center, stay hotel,  ",3.892333717580807
"interconti maintains stars shining 2 years stay interconti berlin, returning high expectations previous stays satisfied, strenghtened standard guest services added small amenities, e.g, n't remember tea coffee makers rooms 2 years ago dusty patches hanging ceiling 2 years ago not case time, housekeeping does job really thoroughly, hotel consistent 5-star classification, 2 things especially stick pool/wellness area great excellent breakfast buffet, item n't offer breakfast just ask cheff, small complaint year stay room temperature, just n't warm sensor set highest possible value.i looking forward coming berlin interconti,  ",4.54225812510661
"perfect location location absolutely perfect, close plaza catalyuna las ramblas sagrada familia, easily walk, husband walked park guel, appears nice safe town, felt comfortable.rooms tiny clean bathrooms quite large comparison, water pressure great, smallest elevator provided amusement tried fit 4 night, 3 max really size old telephone booth.it appears major rennovations going place hotel actually closed, jack prices considerably according employees spoke, hope not hard place 200 night great location, definitely dinner street la rita, line 15-20 minutes opens n't reservations, prices reasonable food good, loved barcelona,  ",2.8840243103657013
"good hotel not great wife 18 year old son returned new york 6 night stay san juan, chose marriot wasthe hotel available minute vacation, san juanmarriot gets 3.5 rating 5.0, best thing hotel staff, concierge staff outstanding, sent thevineyard ritz carlton la picatta fontana el san juanfor best meals, room ordinary beds reallybad soft, type person likes laps pool, notin pools marriot, pools little kids, ended ocean, beach nice beach bar great, thecasino not great smelled smoke, marriot needs somethingabout, spent lot money taking cabs casinos likethe ritz carlton el san juan, condado area ok someinteresting local eating spots, yes construction no problem.my 18 year old son great time, hooked young people staying marriot, senor frog great, time wouldstay ritz inter-continental,  ",2.9233532961176953
"nice surprise chose based price reviews.i thrilled walk room reminded bed breakfast decor instead stark hotel room.the view brick courtyard.flat screen tv comfy assorted pillows bed comfortable.little things like coffee not replaced used glasses not replaced having order ice means tip instead helping, no biggie, just things standard, new maid.they giant basket chocolates treats billed massive amounts money eat food, mini bar, afraid drop basket room, not lot table sat right tv, lobby tiny, elevator hold 4 people, says 3000 pounds tiny, wait long not lot people hotel.it nice small hotel short hallways 10 seconds room street, ok maybe 30.staff accommodating, little oriental restaurant attached hotel charges 24 dollars breakfast juice fruit cup eggs coffee 3.50 little cup, ticked that.you walk ton places 5 minutes.even macdonalds corner 6th 47th 3 blocks away broadway town, walk penn station n't heavy luggage, straight 7th ave 10 blocks.when rates main stay edison really nice lasts.i definately stay afford,  ",4.785664389174755
"place just relax not quite, boy chance visit dr past winter spring break, reading reviews talking friends decided visit paradisus, hotel 30min airport southern coast, situated lush tropical setting grounds beautiful.we arrived 6pm waited hour check hotel, plenty hotel staff really not focused taking care guests arrived.after lot confusion taken family conceirge check bit confused unorganized, eventually given rooms confusion did not stop, rooms occupied guest suprised 3 boys appear door 900p, moved room conceirge went figure room, hour later room use night hotel, 1030p resolved, day set rooms adjacent, inclusive meal plan convenient, downside pretty locked eating set times no late night places snack late dinner, restaraunts not resorts strong point fact fairly average exception beach open lunch pretty good buffet nice setting beach, pool nice need claim spots early morning assured close pool, beach nice good surf nice wide beaches, requires little advance scouting claim chaises early am.if sleeping beach/pool completely relaxing lack activities not thing, need property, lobby quite services geared scuba diving snorkling sharks booze cruise atv used gym small resort size hit right time place yourself.for nice away spend time not return paradisus, restaurants need improve room decor use update/refreshening hotel staff just bit unorganized taste,  ",1.7017914209474483
"good thing drunk, arrived check-in hotel misdirected hotel staff told double park hotel check, hotel told park car garage conviently blocks away meaning going carry luggage uphill hotel, not cool, pack lite, watch step elevator uneven landings steep stair cases, felt like mouse cheese maze going hallway locate room, room size small rearrange furniture luggage ground sleep bed, room far spotless including bloody spot shower curtain silver-dollar size burn mark blankets, smell hotel strong meldew incense wanted open windows no screens windows not good children, looking nice romantic hotel plain nice hotel not hotel, fyi no ice vending machine available,  ",0.9289355376375158
"exceptional spot wonderful hotel perfectly located super-fashionable warehouse district, great shops galleries restaurants bars nightclubs abound gorgeous loft apartments floors, short walk convention center casino french quarter lower garden district, near st. charles streetcar line, friendly accomodating staff new immaculate rooms, outstanding prices,  ",3.9756524468722425
"different way living 12-6 12-13. good flighs u.s.a. arranged transportation resort days left, highly recommended, no road street signs airport, no stop lights, hang ride life, resort nice room 210 view nice room, worked really good good water pressure, king size bed, cayena small resort right beach, small pool restaurant elcano people staying use, people larger not beach area, monitor beach pool restaurant, food like luke warm cold food love food, buffets luke warm food.the international restaurant served fish good.the deep fried flounder hot, sea food place italian place switched night, remember 3rd world country no food regulations wash dishes cook food temperature food needs cooked, asked 1 time meal cooked longer plate came hotter food cold, bacon pancakes french toast potato cold, hot dish no touched time pan brought day, not waste food, cooks wash pans luke warm water wipe paper towels, use oil lot cooking.utensils 5 gal pail water wipe reuse, 3 days bad stomach wife bladder infection 4 days not caused s-x, people nice, advise people usa learn spanish communicate better, helpful wife got sick, order medication seeing doctor want send no instructions come, thanks college graduate yale pharmacist told wife order vacation, beach nice, excursions school coco plantation sugar cane plantation cigar place visit actual home good eye opener, expect spend 9 hours trip bumpy, really people counrty live thankful, wife did bring school supllies clothes kids orphange ninosdecristo.com melanie works receptionist desk helps, use bring, tipped bartenders cleaning service couple dollars goes long ways not people did, people not make lot money, ok just wished food hotter better tasting,  ",1.9040415345668433
"5 years row best place going iberostar bavaro 5 years, tried resort 1/2008 disappointed, 1/2009 heading iberostar bavaro know enjoy ourselves.when check welcomed cocktail freindly face.the rooms spotless cleaned restocked everyday.the food plentiful good, fallen ill food buffet specialty restaurants.the pool area clean service friendly staff greeting day pass.it best beach seen sentiment echoed people talk to.the thing really tickled fact staff remembered previous visits, makes feel special.we highly recommend resort relaxing holiday,  ",4.654060746907805
"loved spent weeks sirenis cocotal resort dominican republic january 17 january 31 2007 nothing negative report, landed punta cana airport, airport open hot, passengers board plane outside walk tarmac, resort picked airport nice air-conditioned bus took hour resort stops bus make let passengers resorts, no problem checking desk did ocean view room requested booked, resort huge, actually resorts sirenis tropical suites just wide walkway leads lobby ocean, buildings stories high.the place immaculate kept way organized rooms cleaned fast thoroughly, beach huge plenty palm trees shade people seek, fight chairs, windy time ocean not calm liked huge reef farther ocean waves break ones not strong, people like lounge pool huge kid__Ç_é_ friendly, sirenis tropical suites resort door families children not problem, dining buffets seven la carte restaurants, didn__Ç_é_ booking la carte restaurants large problem stand line half hour time, went twice asian shrimp good twice seafood try grouper excellent, upset stomach night shrimp cocktail pineapple, rich, steakhouse okay, steak salty.lunch restaurant close ocean pool, evening italian mexican la carte buffet day, wonderful crepes desert.the staff friendly attentive don__Ç_é_ make distinction different guests way samana year catered french speaking guests.because resort large lot people felt crowded, laid fairly quiet couple days bunch young people towed rubber dingy motorboat trying plunge water, quite annoying close swimming area noisy stink diesel overpowering.there resorts serinis cocotal half hours walk beach, nice walk aggressive vendors gift shops intercept people walk, food good plenty variety, soups delicious, actually resort we__Ç_ée beef tender edible, pork chicken excellent prepared different ways, lots fresh salads salad dressings not just vinegar oil, deserts fine, lobby large plenty chairs tables relax, bars no problems getting drinks, weekends entertainment lobby singer she__Ç_é_ great karaoke won__Ç_é_ comment, disappointing things fact not shopping resort gift shops carry usual souvenirs, prices high, carry rum, vendor brought gin wanted 1,500 pesos that__Ç_é_ 55.00 dollars 1.20 liters, came 1,000 pesos 37.00 dollars, got 27 pesos 1.00 dollar hotel, no place exchange traveler__Ç_é_ checks advantage, bought duty free liquor plane, not cheap buying store dominican bit saving.going home took hours airport passengers resorts way weren__Ç_é_ ready bit rush airport, hot standing line processed light clothing recommended, no liquids kind permitted carry luggage lunch bus packed morning, wonderful holiday we__Ç_éêl probably,  ",4.626971349199053
"excellent hotel provided excellent service, hotel good location close necesaff say places like visit walking distance, staff great, hotel slightly expensive 4 star hotel centre honest not anymore expensive places barcelona, best hotel,  ",4.58304018533016
"excellent hotel, stayed hotel twice stay trip amsterdam, hotel excellent rooms staff location perfect, just short minute walk train station street map handy wrong turn land maze walkways frustrating not familiar city, look big dome right exit station hotel is.to save time museum tickets concierge attentive patient helpful, considering day trips cities offered fine suggestions helped train schedules maps hand.both times stayed rooms large spotless extremely quiet, beds line no problem falling blissful sleep, decor pleasant enjoyed brick corridors, run risk finding great hotel bad service bad hotel great service, staying received best, going splurge pay hotel,  ",4.907667486139553
"great location great location canals walking distance tourist sites museums restaurants red light district train station, nice mix old new architecture, good service tasty breakfast, nice,  ",4.720994681610962
"missing beach parents 47 53 sister 15 17 activce people stop home, dance lessons drama school basket-ball volley ball squash important social life everyday life looked type entertainement searching perfect resort, relaxing beach pool wanted good time dance party stay active, doubt caribe club princess provided desired, got febuary 3rd 2004 welcomed cold sented towels wash faces long plane ride banana mama drinks refresh, thought right away got ta kidding, palm trees long white beach goes miles 3 pools really fun disco amazing crew animators kept busy excited day variety activities entertained night shows, really friendly outgoing really feel home, room thought getting 2 seperate rooms girls parents ended 2 room linked door 2 bathrooms 1 balcony, satisfied room clean fresh towels mini-bar ect did n't extra space n't room anyways, problems air conditionning fixed right away couple hours no questions asked, staff general resort really clean beautiful, food fantastic buffet diffrent items everyday huge imagine, leave room amazing deserts, tried 3 la carte restaurants italian mexican italian atmosphere staff great food dissapointing stuck buffet, drinks flowing really good selection friendliest bartenders, honnestly nothing really complain, reading comments agree probably need immodium just couple days experienced slow service resort did n't minded paradise, roaches saw heavy shoe got rid, future incounters avoided putting towel door, highly recommend resort looking amazing time young not young blast sure,  ",4.58116647959439
"great deal stayed residence inn toronto airport 29-31 aug 2 bedroom suite, children great deal included breakfast morning evening reception monday thursdays 5:00 7:30, children loved make waffles, arrived wednesday bar-b-que night unfortunately did not return shopping time partake, thursday night chicken stirfry rice enjoyed, bedrooms bit smaller used adequate, bathrooms tv course great convenience teenagers, drawback checking asked rollaway bed girls 12 16 18 did not want share sofa bed older brother, desk said rollaway bed not allowed room sofa bed, solved situation going walmart buying aerobed pump 29, defintely stay,  ",3.685506592119221
"vg agree good reports hotel.i stayed family superb room fantastic views, attention hotel really good, night came curtains closed ice bucket couple bottles complimentry water, children loved way changed carpet day lift match day week, want lovely base hong kong stay recommend,  ",4.6456522713865045
"excellent location good room just trip china, stayed hotel nights better expected reading comments site, given large corner room triple aspect windows sofas appointed comfortable.buffet breakfast good.some excellent restaurants easy walking distance.staff ok little friendly,  ",3.8599600473114815
"shame magnificent building lousy caretakers does not deserve treatment receives.after booking guest house just finding cheapest place town going sleep, started read reviews started little worried, open person survive lot little things parents joining husband trip new orleans course wanted wonderful experience, kept hopes, let just say glad open minds, checked conference downtown heavy luggage, n't told elevator use clunked steps room, figuring darn key worked saw room, small yes not horrible, stayed bb n't best looked okay, bought rail passes husband parents wanted leave desk arrived, waited minutes lady desk chatted phone did work, finally noticed saying excuse times, come desk attach passes check card, no n't thought, things just write st. vincent pros cons, decide you.pros-beautiful old building, dad just kept saying.. shame place potential.the pool courtyard nice.the air condtioning works, mom said favorite place.gorgeous sitting room, oops no a/c sat it.cons-dirty discusting carpet everywherei husband room night cockroaches chance scatter.we little lizard room thought cool people including mother probably wouldn't.rude inattentive stafftowels threadbareroom cleaned towels changedno toilet paper holder, cost 2 3 half days lawn mowed needed it.the bedding little desiredlocation not remotely close quarter.i love city new orleans 3rd trip 5 years plan return times not st. vincent, advice spend extra 20 bucks wonderful bb hotel closer quarter,  ",0.5335115467463151
"great families family 4 stayed earlier week trip nutcracker, got great rate happy stay, kids particular loved pool having room mom dad liked, glass elevators course cookies big hit, took advantage free shuttle service took couple blocks wang center, rooms n't luxurious nice quite clean trip luxury n't looking looking family-friendly definitely,  ",3.8637746161731203
"loved stayed 2 weeks march wonderful, checkin staff wonderful housekeeper extra friendly careful try leave room just like, breakfast grill outstanding seen beautiful delicious, papaya strawberries best fresh muffins eggs want bacon sausage potatoes cereals juices hot cakes waffles, honestly not hungry till dinnertime, room spotless, partial ocean view room quiet a/c worked great, hotel perfect location want, ca n't imagine better place stay,  ",4.51144345638819
"decent airport hotel stayed night early morning flight, room bathroom small clean, staff pleasant, no restaurant run shuttle free restaurants miles radius, convenient dinner, course shuttle free airport pickups, continental breakfast leave started, paid points definitely worth quick stay,  ",2.8762860488572706
"great hotel great location, stayed august round world trip, hotel great central location tour boeing factory left lobby, hotel little shop souveniers necessities food toiletries check fast easy, room spacious mini bar locked unless asked key clean, iron ironing board hair dryer starbucks coffee available room, housekeeping make beds day wo n't change linen unless place card bed, free internet available lobby room approx 10 24 hours, minor thing rooms close doors noisy people come, definitely stay,  ",4.860832757087587
"overated overpriced company assigns hotel employees no choice endure brief numerous overnights caribe, visit featured smoking room did not request staff refused change room, reporting malfunctioning air conditioner did not budge 53 degree setting forced remain room, floor co-workers reported roaches room staff failed, rooms generally mildewed damp musty, n't want drink water san juan need bottled water room ready cough 7.00, need internet, going cost 14.95 excessive consider hotels providing free wifi/lan service guests, choice,  ",0.6148582436039591
"visited stayed hesperia sant joan 2006 concerned reviews needed break, pleased remarks unfounded clean rooms friendly staff excellent transport links city bus tram, taxi 14-18 euros colon columbus.enjoyed visit returned september 2007.visited bar rear hotel square locals friendly helpful little english spoken.only snag theft bag party whilst ramblas city theft problem.visited stiges whilst barcelona just short train ride away good awayday cost just 5 euro return ticket.looking forward visit 2008,  ",4.87443307320994
"great hotel best location 5 minute walk airport bus stop leads new hotel end ramblas right opposite le meridien, entering revolving door notice beautifully stylish sofas chairs herringbone stiped fabrics, decor classed nn website not old fashioned chintzy, reception staff friendly helpful carried little tasks charging run mobile phone.the main lobbly brilliantly stylish loads seating artwork model ships cases, rooms high quality, floors solid mahoghany green marble bathroom matt laquered wardrobes doors double twin bed selection different types pillows bathrobes slippers wide selection quality toiletries totthbrushes paste shavers shaving cream.coffees teas provided want hot water milk ring room service, silver flask hot water silver jug milk 5 minutes.we did not breakfast hotel 18 quite expensive eat small breakfasts great cafes perfectly adequate 5, farrgi good bet, alternatively try half slices paw paw dragon fruit mango wrapped spoon thye market just street.the bar like hotel bars quiet whiskies came 14 not excessive bearing mind quantity spanish establishments.this hotel price booking agency not worth shopping,  ",4.773080320128268
"excellent hotel convenient area, stayed 3 nights business trip boston, managed great rate standard room little concerned end miserable corner depths hotel, thankfully ended nicely appointed room elevator, no elevator noise, view stellar rooftop looking prudential center n't view.the closet true walk-in closet plenty quality hangars luggage stand safe ironing board iron, provided terry cloth robes room use, fit luggage closet clothes no problem, safe small fit standard laptop, not useful standpoint.the queen bed comfortable turn service provided evening, room quiet did n't need use earplugs, free wireless internet worked fine flat screen tv worked fine, lighting room excellent.the bathroom smallish efficiently designed, shower water pressure strong strong hot water consistent, standard amenities available replenished used.the service hotel excellent, desk polite informative, bell staff helpful polite, valet doorman went way cab corner heavy rain, restaurant used premises solas irish pub mussels white wine broth appetizer excellent great bread dipping apple crisp ice cream little burnt tasty, stuffed, service polite little frazzled.the location hotel excellent, went restaurant newbury street tapeo spanish tapas, easy walking distance hotel, recommended small business group, turned winner, excellent service great food, walk t stops town plenty good restaurants shopping area, checkout easy no surprises, excellent stay,  ",3.7095219006963247
"great building not based quite good review year lonely planet guide booked room casa gonzalez, hotel well-located central bit nondescript area, building nice surprise enter gate, couple courtyards buildings seamingly built cool 1930 style, woman desk did n't realize not fluent spanish reminding couple times easy just kept going, room available felt bit like convent, simple wooden furniture sparsely decorated room obviously seen better days mind like, clean bathroom good shower balcony, breakfast bit dissapointing, lovely room tiny portions better spending 80 pesos mexican breakfast restaurants area,  ",2.718469767474754
"love paris springtime, stayed easter weekend honestly say best easter, hotel great location right arc triomphe eiffel tower 5 mins walk champs elysees, arrived room n't quite ready staff gave seat lobby brought tea lovely, taken room 15 mins later wow room, pretty big room especially central paris decorated clean, bathroom decent size, view french course, window street n't bothered traffic noise, night came room lovely hand written note manager saying hoped enjoyed stay little box l'occitane goodies nice touch, reception staff extremely helpful english far better feeble attempts french, street deli called noura sells nicest chocolates metro station georges v 5 mins walk away, honestly cant recommend hotel highly definitely saty,  ",4.779263556192214
"great hotel date 29 feb 2008 just got berlin agon perfect stay ideal getting u bahn samariterstrasse 2 mins road alexandraplatz want tram bus rail welcome card worth money useful booklet, twin room not huge decor good clean sleep, breakfast superb- choice staff helpful, shop corner turn right hotel buy cheap beer snacks, nice restuarants nearby try leander bit away called plus minus nil, recommend hotel great value money,  ",4.566009371539477
"loved outrigger, little worried reviews outrigger received stayed, comments walls outdated furnishings dreaded fans cheesecake factory posted times, n't relieved got experienced hotel hand.from time arrived greeted promptly cheerfully, check breeze arrived check time, took possession room waited available.the rooms decent size comfortably furnished plenty room friends toddler, room cheesecake factory door shut time did n't hear thing, 9th floor probably helped, friends room hall views ocean lanai door open time hear waves coming aloha parade went weekend there.we ate restaurant breakfast hula grill morning, waitstaff incredibly friendly helpful helped suggestions do.the pool lovely shade morning really deep shallow end busy time early secure sun-lounge beach outside pristine warm easy little pozzie share shade sun umbrella, lot just beach surfiing canoeing catamaran-ing.outrigger beach fantastic location right middle, used valet parking happy service guys, having atm access right lobby things little bit convenient, did having coin laundry wash baby clothes.we thrilled outrigger beach n't know tolerant neighbours travelled extensively realistic expectation hotel middle main street waikiki going able deliver regardless none problems noisy neighbours loud flushing toilets planning stay,  ",4.643752906915483
"think trip bad, evening paradise sept 20/08 marble floors stairs leading rooms extremely wet slipped tried best not broke toes, room fridge not working called 3 days finally barely worked, no remote tv given, trolley main reception area beach time, boat bar open night friday, main bar reception pool bar closed 6:00 pm, casino like vegas ghost town 50 n't think win, food comperable cuban food expect cuba, reception staff unbelievably rude seen tourists complaining various inconveniences, went far say guests liars, tipped maid 10.00 morning service terrible, tipped day couple dollars choclates got towels not replaced complaints, finally went stole 10 towels cart hid room, did n't need rose pedals sink needed towels, staff nice bartenders waiters tipped, night checkout wanted book room 3 hours extra flight time, told come 9 morning went 9 told come 9:30. told fine cost 10.00 hour no problem, 3 times trolley card work did n't, staff person opened door seriously think works pass card room, happened earlier locked, finally took shower did n't male staff member decide let damn shower, yelled swear word imaginable finally left, n't know, manager hotel calls minutes later asks doing believe, pool beach n't, ca n't outside compound unless tour unless n't like jewerly, airport charged 50.00 overweight problem did n't buy actually wanted 70.00 canadian, thing figure clothes damp weighed scales fixed, said seen complain hotel did, ps ladies male staff like roaches leave, lock valuable, better n't go.i cuba day week safe people honest town safe.good luck dc toronto ontario,  ",0.6329963825508866
